id,name,name_cs
1556,"Proximates, Mozzarella cheese, low-moisture, part-skim, store brand/other brand, CRYSTAL FARMS & KROGER (CO,CT) - NFY120DJZ","Proximates, sýr Mozzarella, nízkovlhký, částečně odstředěný, značka obchodu/jiná značka, CRYSTAL FARMS & KROGER (CO,CT) - NFY120DJZ"
1257,"Proximates, Mustard, yellow, FRENCHS CLASSIC (AL,CA1) - NFY120HYM","Proximates, hořčice, žlutá, FRENCHS CLASSIC (AL,CA1) - NFY120HYM"
1239,"Proximates, Mustard, yellow, FRENCHS CLASSIC (CA2,NC) - NFY120HZ4","Proximates, hořčice, žlutá, FRENCHS CLASSIC (CA2,NC) - NFY120HZ4"
1249,"Proximates, Mustard, yellow, FRENCHS CLASSIC (CO,CT) - NFY120HZG","Proximates, hořčice, žlutá, FRENCHS CLASSIC (CO,CT) - NFY120HZG"
1241,"Proximates, Mustard, yellow, FRENCHS CLASSIC (FL,MO) - NFY120HZT","Proximates, hořčice, žlutá, FRENCHS CLASSIC (FL,MO) - NFY120HZT"
1243,"Proximates, Mustard, yellow, FRENCHS CLASSIC (IN,NY) - NFY120HY9","Proximates, hořčice, žlutá, FRENCHS CLASSIC (IN,NY) - NFY120HY9"
1252,"Proximates, Mustard, yellow, FRENCHS CLASSIC (MI,OK) - NFY120I04","Proximates, hořčice, žlutá, FRENCHS CLASSIC (MI,OK) - NFY120I04"
1245,"Proximates, Mustard, yellow, store brand, AMERICAS CHOICE YELLOW MUSTARD & SHOP RITE YELLOW MUSTARD (NY,CT1) - NFY120I0M","Proximates, Hořčice, žlutá, značka obchodu, AMERICAS CHOICE CHOICE YELLOW MUSTARD & SHOP RITE YELLOW MUSTARD (NY,CT1) - NFY120I0M"
1263,"Proximates, Mustard, yellow, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120I0W","Proximates, hořčice, žlutá, značka obchodu, SKVĚLÁ HODNOTA & SKVĚLÁ HODNOTA (AL1,OK1) - NFY120I0W"
1255,"Proximates, Mustard, yellow, store brand, HY VEE YELLOW MUSTARD & PUBLIX YELLOW MUSTARD (MO1,FL) - NFY120I1X","Proximates, Hořčice, žlutá, značka obchodu, HY VEE ŽLUTÁ hořčice & PUBLIX ŽLUTÁ hořčice (MO1,FL) - NFY120I1X"
1266,"Proximates, Mustard, yellow, store brand, KROGER & KROGER (IN1,MI1) - NFY120I26","Proximates, Hořčice, žlutá, značka obchodu, KROGER & KROGER (IN1,MI1) - NFY120I26"
1247,"Proximates, Mustard, yellow, store brand, MY ESSENTIALS YELLOW MUSTARD & SUNNY SELECT YELLOW MUSTARD (NC1,CA2) - NFY120I1D","Proximates, Hořčice, žlutá, značka obchodu, MY ESSENTIALS YELLOW MUSTARD & SUNNY SELECT YELLOW MUSTARD (NC1,CA2) - NFY120I1D"
1260,"Proximates, Mustard, yellow, store brand, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1M","Proximates, hořčice, žlutá, značka obchodu, SAFEWAY & SAFEWAY (CA1,CO1) - NFY120I1M"
1806,"Proximates, Oil, coconut, BETTER BODY ORGANIC (CA2) - NFY120PDG","Proximates, Olej, kokos, BETTER BODY BIO (CA2) - NFY120PDG"
1804,"Proximates, Oil, coconut, LOU ANA (CO,CT) - NFY120PD6","Proximates, Olej, kokos, LOU ANA (CO,CT) - NFY120PD6"
1802,"Proximates, Oil, coconut, LOU ANA (FL,MO) - NFY120PE1","Proximates, Olej, kokos, LOU ANA (FL,MO) - NFY120PE1"
1798,"Proximates, Oil, coconut, LOU ANA (IN,AL) - NFY120PDT","Proximates, Olej, kokos, LOU ANA (IN,AL) - NFY120PDT"
1800,"Proximates, Oil, coconut, LOU ANA (MI,OK) - NFY120PE9","Proximates, Olej, kokos, LOU ANA (MI,OK) - NFY120PE9"
1797,"Proximates, Oil, coconut, LOU ANA (NC) - NFY120PDN","Proximates, Olej, kokos, LOU ANA (NC) - NFY120PDN"
824,"Proximates, Onion rings, frozen, ALEXIA (AL,OK) - NFY12066P","Proximate, Cibulové kroužky, zmrazené, ALEXIA (AL,OK) - NFY12066P"
798,"Proximates, Onion rings, frozen, ALEXIA (CA2,NC) - NFY120675","Proximates, Cibulové kroužky, zmrazené, ALEXIA (CA2,NC) - NFY120675"
810,"Proximates, Onion rings, frozen, ALEXIA (CO,CT) - NFY12067K","Proximates, Cibulové kroužky, zmrazené, ALEXIA (CO,CT) - NFY12067K"
804,"Proximates, Onion rings, frozen, ALEXIA (FL,MO) - NFY12068D","Proximate, Cibulové kroužky, zmrazené, ALEXIA (FL,MO) - NFY12068D"
816,"Proximates, Onion rings, frozen, ALEXIA (IN,NY) - NFY12066A","Proximates, Cibulové kroužky, zmrazené, ALEXIA (IN,NY) - NFY12066A"
807,"Proximates, Onion rings, frozen, ORE-IDA (CA1,CT) - NFY120696","Proximates, cibulové kroužky, zmrazené, ORE-IDA (CA1,CT) - NFY120696"
802,"Proximates, Onion rings, frozen, ORE-IDA (CA2,NC) - NFY12069K","Proximáty, cibulové kroužky, zmrazené, ORE-IDA (CA2,NC) - NFY12069K"
821,"Proximates, Onion rings, frozen, ORE-IDA (FL,MO) - NFY1206AE","Proximates, Cibulové kroužky, zmrazené, ORE-IDA (FL,MO) - NFY1206AE"
813,"Proximates, Onion rings, frozen, ORE-IDA (NY,OK) - NFY1206AS","Proximates, Cibulové kroužky, zmrazené, ORE-IDA (NY,OK) - NFY1206AS"
800,"Proximates, Onion rings, frozen, Store brand/other (AL,MI) - NFY12068R","Proximate, Cibulové kroužky, zmrazené, Značka obchodu/jiná (AL,MI) - NFY12068R"
817,"Proximates, Onion rings, frozen, Store brand/other (CO,IN) - NFY12069Z","Proximates, Cibulové kroužky, zmrazené, Značka obchodu/jiné (CO,IN) - NFY12069Z"
962,"Proximates, Parmesan cheese, grated, KRAFT 100% (AL,CA1) - NFY120DR5","Proximates, parmazán, strouhaný, KRAFT 100% (AL,CA1) - NFY120DR5"
960,"Proximates, Parmesan cheese, grated, KRAFT 100% (CA2,NC) - NFY120DRC","Proximates, parmazán, strouhaný, KRAFT 100% (CA2,NC) - NFY120DRC"
966,"Proximates, Parmesan cheese, grated, KRAFT 100% (CO,CT) - NFY120DRR","Proximates, parmazán, strouhaný, KRAFT 100% (CO,CT) - NFY120DRR"
956,"Proximates, Parmesan cheese, grated, KRAFT 100% (FL,MO) - NFY120DS3","Proximates, parmazán, strouhaný, KRAFT 100% (FL,MO) - NFY120DS3"
958,"Proximates, Parmesan cheese, grated, KRAFT 100% (IN,NY) - NFY120DQH","Proximates, parmazán, strouhaný, KRAFT 100% (IN,NY) - NFY120DQH"
968,"Proximates, Parmesan cheese, grated, KRAFT 100% (MI,OK) - NFY120DSK","Proximates, parmazán, strouhaný, KRAFT 100% (MI,OK) - NFY120DSK"
976,"Proximates, Parmesan cheese, grated, store brand/other brand, FLORA & HYVEE (FL,MO) - NFY120DUE","Proximates, parmezán, strouhaný, značka obchodu/jiná značka, FLORA & HYVEE (FL,MO) - NFY120DUE"
972,"Proximates, Parmesan cheese, grated, store brand/other brand, GREAT VALUE (AL,OK) - NFY120DTF","Proximates, parmazán, strouhaný, značka obchodu/jiná značka, VELKÁ HODNOTA (AL,OK) - NFY120DTF"
977,"Proximates, Parmesan cheese, grated, store brand/other brand, KROGER (MI,IN) - NFY120DUT","Proximates, parmazán, strouhaný, značka obchodu/jiná značka, KROGER (MI,IN) - NFY120DUT"
970,"Proximates, Parmesan cheese, grated, store brand/other brand, MY ESSENTIALS & SUNNYSIDE FARMS (CA2,NC) - NFY120DTQ","Proximates, parmazán, strouhaný, značka obchodu/jiná značka, MY ESSENTIALS & SUNNYSIDE FARMS (CA2,NC) - NFY120DTQ"
964,"Proximates, Parmesan cheese, grated, store brand/other brand, PRICE CHOPPER (CT) - NFY120DSY","Proximates, parmazán, strouhaný, značka obchodu/jiná značka, CENA SEKÁČKU (CT) - NFY120DSY"
974,"Proximates, Parmesan cheese, grated, store brand/other brand, SAFEWAY KITCHENS (CO,CA1) - NFY120DU4","Proximates, parmazán, strouhaný, značka obchodu/jiná značka, SAFEWAY KUCHYNĚ (CO,CA1) - NFY120DU4"
927,"Proximates, Peanut butter, creamy, JIF (AL,CA1) - NFY120C96","Proximates, arašídové máslo, krémové, JIF (AL,CA1) - NFY120C96"
925,"Proximates, Peanut butter, creamy, JIF (CA2,NC) - NFY120C9J","Proximates, arašídové máslo, krémové, JIF (CA2,NC) - NFY120C9J"
936,"Proximates, Peanut butter, creamy, JIF (CO,CT) - NFY120C9W","Proximates, arašídové máslo, krémové, JIF (CO,CT) - NFY120C9W"
930,"Proximates, Peanut butter, creamy, JIF (FL,MO) - NFY120CAA","Proximates, arašídové máslo, krémové, JIF (FL,MO) - NFY120CAA"
917,"Proximates, Peanut butter, creamy, JIF (IN,NY) - NFY120C8R","Proximates, arašídové máslo, krémové, JIF (IN,NY) - NFY120C8R"
939,"Proximates, Peanut butter, creamy, JIF (MI,OK) - NFY120CAP","Proximates, arašídové máslo, krémové, JIF (MI,OK) - NFY120CAP"
921,"Proximates, Peanut butter, creamy, SKIPPY (AL,CA1) - NFY120C6T","Proximates, arašídové máslo, krémové, SKIPPY (AL,CA1) - NFY120C6T"
953,"Proximates, Peanut butter, creamy, SKIPPY (CA2,NC) - NFY120C77","Proximates, arašídové máslo, krémové, SKIPPY (CA2,NC) - NFY120C77"
914,"Proximates, Peanut butter, creamy, SKIPPY (CO,CT) - NFY120C7L","Proximates, Arašídové máslo, krémové, SKIPPY (CO,CT) - NFY120C7L"
919,"Proximates, Peanut butter, creamy, SKIPPY (FL,MO) - NFY120C8D","Proximates, arašídové máslo, krémové, SKIPPY (FL,MO) - NFY120C8D"
912,"Proximates, Peanut butter, creamy, SKIPPY (IN,NY) - NFY120C6F","Proximates, Arašídové máslo, krémové, SKIPPY (IN,NY) - NFY120C6F"
910,"Proximates, Peanut butter, creamy, SKIPPY (MI) - NFY120C7Y","Proximates, arašídové máslo, krémové, SKIPPY (MI) - NFY120C7Y"
932,"Proximates, Peanut butter, creamy, store brand/other brand, AMERICAS CHOICE & GREAT VALUE (NY) - NFY120CB3","Proximates, Arašídové máslo, krémové, obchodní značka/jiná značka, AMERICAS CHOICE & GREAT VALUE (NY) - NFY120CB3"
944,"Proximates, Peanut butter, creamy, store brand/other brand, GREAT VALUE (AL,OK) - NFY120CBI","Proximates, arašídové máslo, krémové, značka obchodu/jiná značka, SKVĚLÁ HODNOTA (AL,OK) - NFY120CBI"
942,"Proximates, Peanut butter, creamy, store brand/other brand, HYVEE & PUBLIX (FL,MO) - NFY120CCO","Proximates, Arašídové máslo, krémové, obchodní značka/jiná značka, HYVEE & PUBLIX (FL,MO) - NFY120CCO"
947,"Proximates, Peanut butter, creamy, store brand/other brand, KROGER (IN,MI) - NFY120CCA","Proximates, Arašídové máslo, krémové, značka obchodu/jiná značka, KROGER (IN,MI) - NFY120CCA"
934,"Proximates, Peanut butter, creamy, store brand/other brand, MY ESSENTIALS & SUNNY SELECT (CA2,NC) - NFY120CBW","Proximates, Arašídové máslo, krémové, značka obchodu/jiná značka, MY ESSENTIALS & SUNNY SELECT (CA2,NC) - NFY120CBW"
950,"Proximates, Peanut butter, creamy, store brand/other brand, SAFEWAY KITCHENS & SHOP RITE (CO,CT) - NFY120CD2","Proximates, Arašídové máslo, smetanové, obchodní značka/jiná značka, SAFEWAY KUCHYNĚ A OBCHODNÍ RITE (CO,CT) - NFY120CD2"
852,"Proximates, Pickles, kosher dill, spears, CLAUSEN (AL,CA1) - NFY120HNX","Proximates, Pickles, košer kopr, oštěpy, CLAUSEN (AL,CA1) - NFY120HNX"
839,"Proximates, Pickles, kosher dill, spears, CLAUSEN (CA2,NC) - NFY120HOC","Proximates, Pickles, košer kopr, oštěpy, CLAUSEN (CA2,NC) - NFY120HOC"
847,"Proximates, Pickles, kosher dill, spears, CLAUSEN (CO,CT) - NFY120HOK","Proximates, Pickles, košer kopr, oštěpy, CLAUSEN (CO,CT) - NFY120HOK"
867,"Proximates, Pickles, kosher dill, spears, CLAUSEN (FL,MO) - NFY120HP5","Proximates, Pickles, košer kopr, oštěpy, CLAUSEN (FL,MO) - NFY120HP5"
837,"Proximates, Pickles, kosher dill, spears, CLAUSEN (IN,NY) - NFY120HNO","Proximates, Pickles, košer kopr, oštěpy, CLAUSEN (IN,NY) - NFY120HNO"
850,"Proximates, Pickles, kosher dill, spears, CLAUSEN (MI,OK) - NFY120HOV","Proximates, Pickles, košer kopr, oštěpy, CLAUSEN (MI,OK) - NFY120HOV"
855,"Proximates, Pickles, kosher dill, spears, store brand, AMERICAS CHOICE & SHOP RITE (NY,CT1) - NFY120HPJ","Proximates, Pickles, košer kopr, oštěpy, značka obchodu, AMERICAS CHOICE & SHOP RITE (NY,CT1) - NFY120HPJ"
859,"Proximates, Pickles, kosher dill, spears, store brand, FOOD LION & SUNNY SELECT (NC1,CA2) - NFY120HQ5","Proximates, Pickles, košer kopr, oštěpy, značka obchodu, FOOD LION & SUNNY SELECT (NC1, CA2) - NFY120HQ5"
864,"Proximates, Pickles, kosher dill, spears, store brand, GREAT VALUE & GREAT VALUE (AL1,OK1) - NFY120HQD","Proximates, Pickles, košer kopr, oštěpy, značka obchodu, SKVĚLÁ HODNOTA & SKVĚLÁ HODNOTA (AL1,OK1) - NFY120HQD"
857,"Proximates, Pickles, kosher dill, spears, store brand, HY VEE & PUBLIX (MO1,FL) - NFY120HQO","Proximates, Pickles, košer kopr, oštěpy, značka obchodu, HY VEE & PUBLIX (MO1,FL) - NFY120HQO"
874,"Proximates, Pickles, kosher dill, spears, store brand, KROGER (IN1,MI1) - NFY120HQX","Proximates, Pickles, košer kopr, oštěpy, značka obchodu, KROGER (IN1,MI1) - NFY120HQX"
861,"Proximates, Pickles, kosher dill, spears, store brand, SAFEWAY (CA1,CO1) - NFY120HPR","Proximates, Pickles, košer kopr, oštěpy, značka obchodu, SAFEWAY (CA1,CO1) - NFY120HPR"
844,"Proximates, Pickles, kosher dill, spears, VLASIC (AL,CA1) - NFY120HLX","Proximates, Pickles, košer kopr, oštěpy, VLASIC (AL,CA1) - NFY120HLX"
830,"Proximates, Pickles, kosher dill, spears, VLASIC (CA2,NC) - NFY120HMD","Proximates, Pickles, košer kopr, oštěpy, VLASIC (CA2,NC) - NFY120HMD"
834,"Proximates, Pickles, kosher dill, spears, VLASIC (CO,CT) - NFY120HMM","Proximates, Pickles, košer kopr, oštěpy, VLASIC (CO,CT) - NFY120HMM"
828,"Proximates, Pickles, kosher dill, spears, VLASIC (FL,MO) - NFY120HMY","Proximates, Pickles, košer kopr, oštěpy, VLASIC (FL,MO) - NFY120HMY"
832,"Proximates, Pickles, kosher dill, spears, VLASIC (IN,NY) - NFY120HLM","Proximates, Pickles, košer kopr, oštěpy, VLASIC (IN,NY) - NFY120HLM"
841,"Proximates, Pickles, kosher dill, spears, VLASIC (MI,OK) - NFY120HN9","Proximates, Pickles, košer kopr, oštěpy, VLASIC (MI,OK) - NFY120HN9"
2347,"Proximates, Pollock, raw (CO) - NFY060DMJ","Proximates, Pollock, surový (CO) - NFY060DMJ"
2339,"Proximates, Pollock, raw (CT) - NFY060DMV","Proximates, Pollock, surový (CT) - NFY060DMV"
2349,"Proximates, Pollock, raw (IN) - NFY060DN7","Proximates, Pollock, surový (IN) - NFY060DN7"
2350,"Proximates, Pollock, raw (MI) - NFY060DP7","Proximates, Pollock, surový (MI) - NFY060DP7"
2345,"Proximates, Pollock, raw (MO) - NFY060DNV","Proximates, Pollock, surový (MO) - NFY060DNV"
2340,"Proximates, Pollock, raw (NC) - NFY060DLV","Proximates, Pollock, surový (NC) - NFY060DLV"
2353,"Proximates, Pollock, raw (NY) - NFY060DO7","Proximates, Pollock, surový (NY) - NFY060DO7"
2343,"Proximates, Pollock, raw (OK) - NFY060DM7","Proximates, Pollock, raw (OK) - NFY060DM7"
2547,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (CA-AL,IL) - NFY0901VC","Proximates, Pupusas, fazole, ploché plněné kukuřičné sušenky (CA-AL,IL) - NFY0901VC"
2559,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (CA-LA) - NFY0901XT","Proximates, Pupusas, Fazole, ploché plněné kukuřičné sušenky (CA-LA) - NFY0901XT"
2553,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (FL,CA-SB) - NFY0901WC","Proximates, Pupusas, fazole, ploché plněné kukuřičné sušenky (FL,CA-SB) - NFY0901WC"
2562,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (MD,NM) - NFY0901WT","Proximates, Pupusas, fazole, ploché plněné kukuřičné sušenky (MD,NM) - NFY0901WT"
2550,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (TX-HA,NV) - NFY0901XC","Proximates, Pupusas, fazole, ploché plněné kukuřičné sušenky (TX-HA,NV) - NFY0901XC"
2556,"Proximates, Pupusas, Bean, flat stuffed corn biscuit (TX-TR) - NFY0901VT","Proximates, Pupusas, Fazole, ploché plněné kukuřičné sušenky (TX-TR) - NFY0901VT"
770,"Proximates, Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - NFY090KXG","Proximates, Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - NFY090KXG"
774,"Proximates, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXS","Proximates, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXS"
776,"Proximates, Salsa, PACE CHUNKY, MEDIUM (CO,CT) - NFY090KYD","Proximates, Salsa, PACE CHUNKY, MEDIUM (CO,CT) - NFY090KYD"
778,"Proximates, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYM","Proximates, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYM"
772,"Proximates, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWU","Proximates, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWU"
780,"Proximates, Salsa, PACE CHUNKY, MEDIUM (MI,OK) - NFY090KYY","Proximates, Salsa, PACE CHUNKY, MEDIUM (MI,OK) - NFY090KYY"
762,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUN","Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUN"
766,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KUZ","Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KUZ"
760,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - NFY090KVK","Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - NFY090KVK"
758,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVT","Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVT"
764,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU1","Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU1"
768,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW5","Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW5"
2089,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (AL1) - NFY0904YX","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (AL1) - NFY0904YX"
2091,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CA1) - NFY0904Z3","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (CA1) - NFY0904Z3"
2109,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CA2) - NFY0904Z9","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (CA2) - NFY0904Z9"
2097,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CO2) - NFY0904ZL","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (CO2) - NFY0904ZL"
2099,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (CT1) - NFY0904ZR","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (CT1) - NFY0904ZR"
2107,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (FL1) - NFY0904ZX","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (FL1) - NFY0904ZX"
2087,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (IN1) - NFY0904YL","Proximates, omáčka, těstoviny, originální HUNTS, omáčka na špagety v konzervě (IN1) - NFY0904YL"
2105,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (MI1) - NFY090509","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (MI1) - NFY090509"
2101,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (MO1) - NFY090503","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (MO1) - NFY090503"
2093,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (NC1) - NFY0904ZF","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (NC1) - NFY0904ZF"
2095,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (NY1) - NFY0904YR","Proximates, omáčka, těstoviny, originál HUNTS, konzervovaná omáčka na špagety (NY1) - NFY0904YR"
2103,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (OK1) - NFY09050F","Proximates, omáčka, těstoviny, originální HUNTS, konzervovaná omáčka na špagety (OK1) - NFY09050F"
2056,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (AL1) - NFY0904VF","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, lahvová omáčka na špagety (AL1) - NFY0904VF"
2062,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CA1) - NFY0904VL","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, lahvová omáčka na špagety (CA1) - NFY0904VL"
2066,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CA2) - NFY0904VR","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, lahvová omáčka na špagety (CA2) - NFY0904VR"
2064,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CO2) - NFY0904W3","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, balená omáčka na špagety (CO2) - NFY0904W3"
2073,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CT1) - NFY0904W9","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, lahvová omáčka na špagety (CT1) - NFY0904W9"
2068,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (FL1) - NFY0904WF","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, lahvová omáčka na špagety (FL1) - NFY0904WF"
2058,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (IN1) - NFY0904V3","Proximates, omáčka, těstoviny, PREGO 100% přírodní italská, tradiční, lahvová omáčka na špagety (IN1) - NFY0904V3"
